TemplateName=XCom_Soldier_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_XComSoldier.ARC_Soldier_M,CharacterTemplate=Soldier,PartType=Pawn
TemplateName=XCom_Soldier_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_XComSoldier.ARC_Soldier_F,CharacterTemplate=Soldier,PartType=Pawn
TemplateName=Civilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=Civilian,PartType=Pawn
TemplateName=Civilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=Civilian,PartType=Pawn
TemplateName=HostileCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=HostileCivilian,PartType=Pawn
TemplateName=HostileCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=HostileCivilian,PartType=Pawn
TemplateName=FacelessCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=FacelessCivilian,PartType=Pawn
TemplateName=FacelessCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=FacelessCivilian,PartType=Pawn
TemplateName=Engineer_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=Engineer,PartType=Pawn
TemplateName=Engineer_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=Engineer,PartType=Pawn
TemplateName=Scientist_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=Scientist,PartType=Pawn
TemplateName=Scientist_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=Scientist,PartType=Pawn
TemplateName=FriendlyVIPCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=FriendlyVIPCivilian,PartType=Pawn
TemplateName=FriendlyVIPCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=FriendlyVIPCivilian,PartType=Pawn
TemplateName=HostileVIPCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_CivilianHostile_M,CharacterTemplate=HostileVIPCivilian,PartType=Pawn
TemplateName=HostileVIPCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_CivilianHostile_F,CharacterTemplate=HostileVIPCivilian,PartType=Pawn
TemplateName=XCom_Clerk_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_XComSoldier.ARC_Soldier_M,CharacterTemplate=Clerk,PartType=Pawn
TemplateName=XCom_Clerk_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_XComSoldier.ARC_Soldier_F,CharacterTemplate=Clerk,PartType=Pawn
TemplateName=PWrHvy_Std_C_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Arms_C_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Arms
TemplateName=PwrHvy_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_1_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_1_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_2_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_2_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_3_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_3_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=PwrHvy_Std_A_4_F,Gender=EGender.eGender_Female,ArchetypeName=SldPwrHvy_Std_GD.ARC_SldPwrHvy_Std_Legs_A_4_F,ArmorTemplate=HeavyPoweredArmor,CharacterTemplate=Soldier,PartType=Legs
TemplateName=Civilian_A_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleA,ArmorTemplate=Outfit_A,CharacterTemplate=Civilian,PartType=Torso
TemplateName=Civilian_B_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleB,ArmorTemplate=Outfit_B,CharacterTemplate=Civilian,PartType=Torso
TemplateName=Civilian_C_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleC,ArmorTemplate=Outfit_C,CharacterTemplate=Civilian,PartType=Torso
TemplateName=Civilian_E_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleE,ArmorTemplate=Outfit_E,CharacterTemplate=Civilian,PartType=Torso
TemplateName=Civilian_F_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleF,ArmorTemplate=Outfit_F,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_A_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyA,ArmorTemplate=ShantyOutfit_A,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_B_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyB,ArmorTemplate=ShantyOutfit_B,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_C_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyC,ArmorTemplate=ShantyOutfit_C,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_D_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyD,ArmorTemplate=ShantyOutfit_D,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_E_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyE,ArmorTemplate=ShantyOutfit_E,CharacterTemplate=Civilian,PartType=Torso
TemplateName=HostileCivilian_A_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleA,ArmorTemplate=Outfit_A,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileCivilian_B_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleB,ArmorTemplate=Outfit_B,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileCivilian_C_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleC,ArmorTemplate=Outfit_C,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileCivilian_E_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleE,ArmorTemplate=Outfit_E,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileCivilian_F_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleF,ArmorTemplate=Outfit_F,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_A_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyA,ArmorTemplate=ShantyOutfit_A,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_B_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyB,ArmorTemplate=ShantyOutfit_B,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_C_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyC,ArmorTemplate=ShantyOutfit_C,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_D_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyD,ArmorTemplate=ShantyOutfit_D,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_E_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyE,ArmorTemplate=ShantyOutfit_E,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=FacelessCivilian_A_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleA,ArmorTemplate=Outfit_A,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessCivilian_B_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleB,ArmorTemplate=Outfit_B,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessCivilian_C_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleC,ArmorTemplate=Outfit_C,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessCivilian_E_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleE,ArmorTemplate=Outfit_E,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessCivilian_F_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianUpscaleF,ArmorTemplate=Outfit_F,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_A_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyA,ArmorTemplate=ShantyOutfit_A,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_B_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyB,ArmorTemplate=ShantyOutfit_B,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_C_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyC,ArmorTemplate=ShantyOutfit_C,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_D_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyD,ArmorTemplate=ShantyOutfit_D,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_E_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MaleCivilianShantyE,ArmorTemplate=ShantyOutfit_E,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=Soldier_VIP_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=Soldier_VIP,PartType=Pawn
TemplateName=Soldier_VIP_M,Gender=EGender.eGender_Male,ArchetypeName=SldCnvUnderlay_Std_GD.ARC_SldCnvUnderlay_Std_Torsos_A_M,CharacterTemplate=Soldier_VIP,PartType=Torso
TemplateName=Soldier_VIP_M,Gender=EGender.eGender_Male,ArchetypeName=SldCnvUnderlay_Std_GD.ARC_SldCnvUnderlay_Std_Arms_A_M,CharacterTemplate=Soldier_VIP,PartType=Arms
TemplateName=Soldier_VIP_M,Gender=EGender.eGender_Male,ArchetypeName=SldCnvUnderlay_Std_GD.ARC_SldCnvUnderlay_Std_Legs_A_M,CharacterTemplate=Soldier_VIP,PartType=Legs
TemplateName=Scientist_VIP_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=Scientist_VIP,PartType=Pawn
TemplateName=Scientist_VIP_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_ScientistVIPCivilian_M,CharacterTemplate=Scientist_VIP,PartType=Torso
TemplateName=Engineer_VIP_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_Civilian_M,CharacterTemplate=Engineer_VIP,PartType=Pawn
TemplateName=Engineer_VIP_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_FriendlyVIPCivilian_M,CharacterTemplate=Engineer_VIP,PartType=Torso
TemplateName=FriendlyVIPCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_FriendlyVIPCivilian_M,ArmorTemplate=Outfit_A,CharacterTemplate=FriendlyVIPCivilian,PartType=Torso
TemplateName=ScientistVIPCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_ScientistVIPCivilian_M,ArmorTemplate=Outfit_B,CharacterTemplate=FriendlyVIPCivilian,PartType=Torso
TemplateName=MilitaryVIPCivilian_Neutral_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MilitaryVIPCivilian_Neutral_M,ArmorTemplate=Outfit_C,CharacterTemplate=FriendlyVIPCivilian,PartType=Torso
TemplateName=HostileVIPCivilian_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_HostileVIPCivilian_M,ArmorTemplate=Outfit_A,CharacterTemplate=HostileVIPCivilian,PartType=Torso
TemplateName=MilitaryVIPCivilian_Advent_M,Gender=EGender.eGender_Male,ArchetypeName=GameUnit_Civilian.ARC_MilitaryVIPCivilian_Advent_M,ArmorTemplate=Outfit_C,CharacterTemplate=HostileVIPCivilian,PartType=Torso
TemplateName=Civilian_A_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleA,ArmorTemplate=Outfit_A,CharacterTemplate=Civilian,PartType=Torso
TemplateName=Civilian_B_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleB,ArmorTemplate=Outfit_B,CharacterTemplate=Civilian,PartType=Torso
TemplateName=Civilian_C_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleC,ArmorTemplate=Outfit_C,CharacterTemplate=Civilian,PartType=Torso
TemplateName=Civilian_E_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleE,ArmorTemplate=Outfit_E,CharacterTemplate=Civilian,PartType=Torso
TemplateName=Civilian_F_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleF,ArmorTemplate=Outfit_F,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_A_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyA,ArmorTemplate=ShantyOutfit_A,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_B_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyB,ArmorTemplate=ShantyOutfit_B,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_C_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyC,ArmorTemplate=ShantyOutfit_C,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_D_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyD,ArmorTemplate=ShantyOutfit_D,CharacterTemplate=Civilian,PartType=Torso
TemplateName=ShantyCivilian_E_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyE,ArmorTemplate=ShantyOutfit_E,CharacterTemplate=Civilian,PartType=Torso
TemplateName=HostileCivilian_A_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleA,ArmorTemplate=Outfit_A,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileCivilian_B_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleB,ArmorTemplate=Outfit_B,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileCivilian_C_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleC,ArmorTemplate=Outfit_C,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileCivilian_E_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleE,ArmorTemplate=Outfit_E,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileCivilian_F_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleF,ArmorTemplate=Outfit_F,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_A_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyA,ArmorTemplate=ShantyOutfit_A,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_B_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyB,ArmorTemplate=ShantyOutfit_B,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_C_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyC,ArmorTemplate=ShantyOutfit_C,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_D_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyD,ArmorTemplate=ShantyOutfit_D,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=HostileShantyCivilian_E_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyE,ArmorTemplate=ShantyOutfit_E,CharacterTemplate=HostileCivilian,PartType=Torso
TemplateName=FacelessCivilian_A_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleA,ArmorTemplate=Outfit_A,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessCivilian_B_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleB,ArmorTemplate=Outfit_B,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessCivilian_C_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleC,ArmorTemplate=Outfit_C,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessCivilian_E_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleE,ArmorTemplate=Outfit_E,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessCivilian_F_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianUpscaleF,ArmorTemplate=Outfit_F,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_A_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyA,ArmorTemplate=ShantyOutfit_A,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_B_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyB,ArmorTemplate=ShantyOutfit_B,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_C_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyC,ArmorTemplate=ShantyOutfit_C,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_D_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyD,ArmorTemplate=ShantyOutfit_D,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=FacelessShantyCivilian_E_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FemaleCivilianShantyE,ArmorTemplate=ShantyOutfit_E,CharacterTemplate=FacelessCivilian,PartType=Torso
TemplateName=Soldier_VIP_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=Soldier_VIP,PartType=Pawn
TemplateName=Soldier_VIP_F,Gender=EGender.eGender_Female,ArchetypeName=SldCnvUnderlay_Std_GD.ARC_SldCnvUnderlay_Std_Torsos_A_F,CharacterTemplate=Soldier_VIP,PartType=Torso
TemplateName=Soldier_VIP_F,Gender=EGender.eGender_Female,ArchetypeName=SldCnvUnderlay_Std_GD.ARC_SldCnvUnderlay_Std_Arms_A_F,CharacterTemplate=Soldier_VIP,PartType=Arms
TemplateName=Soldier_VIP_F,Gender=EGender.eGender_Female,ArchetypeName=SldCnvUnderlay_Std_GD.ARC_SldCnvUnderlay_Std_Legs_A_F,CharacterTemplate=Soldier_VIP,PartType=Legs
TemplateName=Scientist_VIP_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=Scientist_VIP,PartType=Pawn
TemplateName=Scientist_VIP_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_ScientistVIPCivilian_F,CharacterTemplate=Scientist_VIP,PartType=Torso
TemplateName=Engineer_VIP_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_Civilian_F,CharacterTemplate=Engineer_VIP,PartType=Pawn
TemplateName=Engineer_VIP_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FriendlyVIPCivilian_F,CharacterTemplate=Engineer_VIP,PartType=Torso
TemplateName=FriendlyVIPCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_FriendlyVIPCivilian_F,ArmorTemplate=Outfit_A,CharacterTemplate=FriendlyVIPCivilian,PartType=Torso
TemplateName=ScientistVIPCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_ScientistVIPCivilian_F,ArmorTemplate=Outfit_B,CharacterTemplate=FriendlyVIPCivilian,PartType=Torso
TemplateName=MilitaryVIPCivilian_Neutral_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_MilitaryVIPCivilian_Neutral_F,ArmorTemplate=Outfit_C,CharacterTemplate=FriendlyVIPCivilian,PartType=Torso
TemplateName=HostileVIPCivilian_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_HostileVIPCivilian_F,ArmorTemplate=Outfit_A,CharacterTemplate=HostileVIPCivilian,PartType=Torso
TemplateName=MilitaryVIPCivilian_Advent_F,Gender=EGender.eGender_Female,ArchetypeName=GameUnit_Civilian.ARC_MilitaryVIPCivilian_Advent_F,ArmorTemplate=Outfit_C,CharacterTemplate=HostileVIPCivilian,PartType=Torso
TemplateName=Eng_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=AvengerEngineers_GD.ARC_AvgEngineer_Torsos_A_M,ArmorTemplate=Outfit_A,CharacterTemplate=Engineer,PartType=Torso
TemplateName=Eng_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=AvengerEngineers_GD.ARC_AvgEngineer_Arms_A_M,ArmorTemplate=Outfit_A,CharacterTemplate=Engineer,PartType=Arms
TemplateName=Eng_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=AvengerEngineers_GD.ARC_AvgEngineer_Legs_A_M,ArmorTemplate=Outfit_A,CharacterTemplate=Engineer,PartType=Legs
TemplateName=Sci_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=AvengerScientists_GD.ARC_AvgScientist_Torsos_A_M,ArmorTemplate=Outfit_A,CharacterTemplate=Scientist,PartType=Torso
TemplateName=Sci_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=AvengerScientists_GD.ARC_AvgScientist_Arms_A_M,ArmorTemplate=Outfit_A,CharacterTemplate=Scientist,PartType=Arms
TemplateName=Sci_Std_A_M,Gender=EGender.eGender_Male,ArchetypeName=AvengerScientists_GD.ARC_AvgScientist_Legs_A_M,ArmorTemplate=Outfit_A,CharacterTemplate=Scientist,PartType=Legs
TemplateName=Eng_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=AvengerEngineers_GD.ARC_AvgEngineer_Torsos_A_F,ArmorTemplate=Outfit_A,CharacterTemplate=Engineer,PartType=Torso
TemplateName=Eng_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=AvengerEngineers_GD.ARC_AvgEngineer_Arms_A_F,ArmorTemplate=Outfit_A,CharacterTemplate=Engineer,PartType=Arms
TemplateName=Eng_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=AvengerEngineers_GD.ARC_AvgEngineer_Legs_A_F,ArmorTemplate=Outfit_A,CharacterTemplate=Engineer,PartType=Legs
TemplateName=Sci_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=AvengerScientists_GD.ARC_AvgScientist_Torsos_A_F,ArmorTemplate=Outfit_A,CharacterTemplate=Scientist,PartType=Torso
TemplateName=Sci_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=AvengerScientists_GD.ARC_AvgScientist_Arms_A_F,ArmorTemplate=Outfit_A,CharacterTemplate=Scientist,PartType=Arms
TemplateName=Sci_Std_A_F,Gender=EGender.eGender_Female,ArchetypeName=AvengerScientists_GD.ARC_AvgScientist_Legs_A_F,ArmorTemplate=Outfit_A,CharacterTemplate=Scientist,PartType=Legs
TemplateName=AfrMale_A,Gender=EGender.eGender_Male,Race=ECharacterRace.eRace_African,ArchetypeName=Head_AfrMale_A.ARC_Head_AfrMale_A,PartType=Head
TemplateName=AfrMale_B,Gender=EGender.eGender_Male,Race=ECharacterRace.eRace_African,ArchetypeName=Head_AfrMale_B.ARC_Head_AfrMale_B,PartType=Head
TemplateName=AfrMale_C,Gender=EGender.eGender_Male,Race=ECharacterRace.eRace_African,ArchetypeName=Head_AfrMale_C.ARC_Head_AfrMale_C,PartType=Head
TemplateName=AfrMale_D,Gender=EGender.eGender_Male,Race=ECharacterRace.eRace_African,ArchetypeName=Head_AfrMale_D.ARC_Head_AfrMale_D,PartType=Head
TemplateName=AfrMale_E,Gender=EGender.eGender_Male,Race=ECharacterRace.eRace_African,ArchetypeName=Head_AfrMale_E.ARC_Head_AfrMale_E,PartType=Head
TemplateName=AfrMale_F,Gender=EGender.eGender_Male,Race=ECharacterRace.eRace_African,ArchetypeName=Head_AfrMale_F.ARC_Head_AfrMale_F,PartType=Head
TemplateName=AsnMale_A,Gender=EGender.eGender_Male,Race=ECharacterRace.eRace_Asian,ArchetypeName=Head_AsnMale_A.ARC_Head_AsnMale_A,PartType=Head
TemplateName=AsnMale_B,Gender=EGender.eGender_Male,Race=ECharacterRace.eRace_Asian,ArchetypeName=Head_AsnMale_B.ARC_Head_AsnMale_B,PartType=Head
TemplateName=AsnMale_C,Gender=EGender.eGender_Male,Race=ECharacterRace.eRace_Asian,ArchetypeName=Head_AsnMale_C.ARC_Head_AsnMale_C,PartType=Head
